timestamp,open,high,low,close,volume
2020-07-27 18:13:00,204.1500,204.1500,204.1500,204.1500,590
2020-07-27 18:12:00,204.1500,204.1500,204.1300,204.1300,837
2020-07-27 18:11:00,204.1600,204.1600,204.1400,204.1400,551
2020-07-27 18:10:00,204.1300,204.2500,204.1300,204.2500,607
2020-07-27 18:09:00,204.1300,204.1300,204.1300,204.1300,743
2020-07-27 18:07:00,204.2700,204.3000,204.2700,204.3000,578
2020-07-27 18:04:00,204.3000,204.3000,204.2000,204.2000,2315
2020-07-27 18:03:00,204.0300,204.3000,204.0300,204.3000,2254
2020-07-27 18:02:00,204.2800,204.2800,204.2000,204.2000,709
2020-07-27 18:01:00,204.0600,204.2800,203.9500,204.2800,3810
2020-07-27 18:00:00,203.9810,203.9810,203.9800,203.9800,814
2020-07-27 17:59:00,204.0100,204.0100,204.0100,204.0100,596
2020-07-27 17:57:00,204.0000,204.0000,204.0000,204.0000,643
2020-07-27 17:56:00,203.9900,203.9900,203.9900,203.9900,173
2020-07-27 17:55:00,203.9800,203.9800,203.9800,203.9800,1666
2020-07-27 17:53:00,203.9800,203.9800,203.9800,203.9800,209
2020-07-27 17:52:00,203.9800,203.9800,203.9800,203.9800,220
2020-07-27 17:49:00,203.9200,203.9200,203.9200,203.9200,150
2020-07-27 17:48:00,203.9200,203.9200,203.9200,203.9200,2208
2020-07-27 17:47:00,203.9500,203.9500,203.9100,203.9100,864
2020-07-27 17:46:00,203.9500,203.9500,203.9500,203.9500,251
2020-07-27 17:42:00,203.9101,203.9101,203.9101,203.9101,1030
2020-07-27 17:41:00,203.9600,203.9600,203.9600,203.9600,441
2020-07-27 17:34:00,203.9800,203.9800,203.9200,203.9200,799
2020-07-27 17:26:00,203.9800,203.9800,203.9800,203.9800,266
2020-07-27 17:25:00,203.9900,203.9900,203.9900,203.9900,128
2020-07-27 17:19:00,203.9200,203.9200,203.9200,203.9200,127
2020-07-27 17:15:00,204.0000,204.0000,204.0000,204.0000,282
2020-07-27 17:14:00,204.0400,204.0400,204.0400,204.0400,155
2020-07-27 17:13:00,203.9200,203.9200,203.9200,203.9200,255
2020-07-27 17:12:00,204.0000,204.0000,204.0000,204.0000,328
2020-07-27 17:11:00,203.9500,203.9950,203.9500,203.9950,483
2020-07-27 17:10:00,204.0000,204.0000,204.0000,204.0000,148
2020-07-27 17:09:00,204.0000,204.0899,203.9000,203.9000,3935
2020-07-27 17:08:00,204.0000,204.0100,204.0000,204.0000,2545
2020-07-27 17:06:00,204.0000,204.0000,203.9900,204.0000,842
2020-07-27 17:05:00,204.0000,204.0000,203.9500,203.9500,7652
2020-07-27 17:04:00,204.0000,204.0000,204.0000,204.0000,362
2020-07-27 17:03:00,204.0800,204.0800,204.0000,204.0000,1340
2020-07-27 17:02:00,204.0000,204.0500,203.8500,204.0500,1093431
2020-07-27 16:59:00,203.9600,203.9600,203.9600,203.9600,317
2020-07-27 16:58:00,204.0000,204.1000,204.0000,204.1000,642
2020-07-27 16:56:00,204.0000,204.0000,204.0000,204.0000,1261
2020-07-27 16:55:00,203.9700,203.9900,203.9400,203.9900,1905
2020-07-27 16:54:00,204.0000,204.0300,204.0000,204.0200,1219
2020-07-27 16:53:00,204.0500,204.1200,204.0500,204.1200,989
2020-07-27 16:52:00,203.9800,204.0000,203.9600,204.0000,4348
2020-07-27 16:51:00,203.9400,203.9400,203.9400,203.9400,182
2020-07-27 16:50:00,203.9500,203.9500,203.9300,203.9300,1412
2020-07-27 16:49:00,203.9000,203.9300,203.9000,203.9300,1116
2020-07-27 16:48:00,203.9000,203.9300,203.9000,203.9300,2032
2020-07-27 16:47:00,203.9000,203.9000,203.9000,203.9000,283
2020-07-27 16:45:00,203.8900,203.8900,203.8600,203.8600,734
2020-07-27 16:44:00,203.8500,203.8500,203.8500,203.8500,360
2020-07-27 16:43:00,203.8500,203.8500,203.8500,203.8500,547
2020-07-27 16:42:00,203.8500,203.8500,203.8500,203.8500,443
2020-07-27 16:41:00,203.8900,203.9000,203.8900,203.9000,2743
2020-07-27 16:40:00,203.8800,203.8800,203.8800,203.8800,205
2020-07-27 16:38:00,203.8500,203.8500,203.8500,203.8500,160
2020-07-27 16:37:00,203.8900,203.8900,203.8900,203.8900,299
2020-07-27 16:36:00,203.8500,203.8500,203.8500,203.8500,303
2020-07-27 16:31:00,203.8600,203.8700,203.8000,203.8000,528
2020-07-27 16:30:00,203.9000,203.9000,203.9000,203.9000,595
2020-07-27 16:28:00,203.8500,203.8500,203.8500,203.8500,129
2020-07-27 16:26:00,203.8300,203.8500,203.8300,203.8500,2029
2020-07-27 16:23:00,203.8500,203.8500,203.8000,203.8000,811
2020-07-27 16:22:00,203.7800,203.8500,203.7800,203.7800,1417
2020-07-27 16:20:00,203.8500,203.8500,203.8500,203.8500,25477
2020-07-27 16:19:00,203.8200,203.8200,203.8100,203.8100,613
2020-07-27 16:18:00,203.8000,203.8000,203.8000,203.8000,579
2020-07-27 16:17:00,203.7800,203.8000,203.7800,203.7800,1120
2020-07-27 16:16:00,203.7500,203.8500,203.7500,203.7600,4635
2020-07-27 16:15:00,203.8500,203.8500,203.8400,203.8500,1605
2020-07-27 16:14:00,203.7600,203.8500,203.7600,203.8500,804
2020-07-27 16:13:00,203.7500,203.8400,203.7500,203.8300,1649
2020-07-27 16:12:00,203.7107,203.8500,203.7107,203.7700,2004
2020-07-27 16:11:00,203.8200,203.8500,203.8200,203.8300,11482
2020-07-27 16:10:00,203.7000,203.7000,203.7000,203.7000,1113
2020-07-27 16:09:00,203.5000,203.5000,203.5000,203.5000,418
2020-07-27 16:08:00,203.8900,203.8900,203.5000,203.5000,4812
2020-07-27 16:07:00,203.7700,203.8500,203.7700,203.8500,4553
2020-07-27 16:06:00,203.8000,203.8300,203.7700,203.7700,538524
2020-07-27 16:05:00,203.7000,203.8500,203.7000,203.7200,247435
2020-07-27 16:04:00,203.7000,203.7000,203.7000,203.7000,710
2020-07-27 16:03:00,203.7000,203.7000,203.7000,203.7000,1449
2020-07-27 16:02:00,203.7100,203.7100,203.6500,203.7000,3745
2020-07-27 16:01:00,203.8500,204.0000,203.8500,203.8500,503131
2020-07-27 16:00:00,203.7400,203.9000,203.6150,203.8500,368908
2020-07-27 15:59:00,203.6750,203.7700,203.6200,203.7400,174398
2020-07-27 15:58:00,203.6900,203.8700,203.5950,203.6800,175441
2020-07-27 15:57:00,203.6100,203.7000,203.6100,203.6857,100854
2020-07-27 15:56:00,203.5700,203.6800,203.5600,203.6000,89244
2020-07-27 15:55:00,203.6100,203.7500,203.5500,203.5800,94677
2020-07-27 15:54:00,203.4400,203.6700,203.4200,203.6000,79905
2020-07-27 15:53:00,203.4100,203.5500,203.3400,203.4300,108239
2020-07-27 15:52:00,203.5350,203.5700,203.3700,203.4200,119140
2020-07-27 15:51:00,203.8600,203.9300,203.5300,203.5713,141242
2020-07-27 15:50:00,203.8890,203.9400,203.7900,203.8800,73030
2020-07-27 15:49:00,203.9200,203.9600,203.7900,203.8795,87148
2020-07-27 15:48:00,203.8300,203.9400,203.8200,203.9200,69788
2020-07-27 15:47:00,203.7350,203.8500,203.7000,203.8300,52012
2020-07-27 15:46:00,203.7500,203.8200,203.7100,203.7300,69806
2020-07-27 15:45:00,203.7900,203.8100,203.7200,203.7700,42881
2020-07-27 15:44:00,203.7900,203.8500,203.7400,203.7800,59889
2020-07-27 15:43:00,203.7538,203.8200,203.6600,203.7837,60821
2020-07-27 15:42:00,203.7900,203.8600,203.7500,203.7800,54163
2020-07-27 15:41:00,203.7700,203.8400,203.7326,203.8100,49771
2020-07-27 15:40:00,203.7600,203.7900,203.7300,203.7700,32922
2020-07-27 15:39:00,203.8500,203.8800,203.7500,203.7800,51224
2020-07-27 15:38:00,203.9238,203.9700,203.8700,203.8800,59549
2020-07-27 15:37:00,203.8800,203.9500,203.8123,203.9300,71985
2020-07-27 15:36:00,203.7500,203.8900,203.6700,203.8900,80576
2020-07-27 15:35:00,203.8700,203.9364,203.7426,203.7700,54972
2020-07-27 15:34:00,203.8300,203.8800,203.7600,203.8800,37302
2020-07-27 15:33:00,203.8780,203.8800,203.7550,203.8100,31370
2020-07-27 15:32:00,203.8300,203.9200,203.7400,203.8850,63181
2020-07-27 15:31:00,203.8300,203.9500,203.8300,203.8400,76785
2020-07-27 15:30:00,203.7700,203.9200,203.7700,203.8400,67031
2020-07-27 15:29:00,203.8100,203.8300,203.7500,203.7700,58004
2020-07-27 15:28:00,203.7500,203.8100,203.7300,203.8074,43262
2020-07-27 15:27:00,203.6700,203.8400,203.6700,203.7700,87582
2020-07-27 15:26:00,203.6200,203.7400,203.5900,203.6700,47850
2020-07-27 15:25:00,203.6800,203.7100,203.5900,203.6300,56738
2020-07-27 15:24:00,203.6913,203.7400,203.6300,203.6600,58986
2020-07-27 15:23:00,203.6549,203.7400,203.6400,203.6900,55292
2020-07-27 15:22:00,203.6800,203.7300,203.6200,203.6500,52882
2020-07-27 15:21:00,203.6121,203.7400,203.6000,203.6799,79551
2020-07-27 15:20:00,203.6426,203.6900,203.5200,203.6100,60332
2020-07-27 15:19:00,203.4000,203.6700,203.3900,203.6576,79678
2020-07-27 15:18:00,203.4200,203.4300,203.2600,203.3900,48336
2020-07-27 15:17:00,203.3967,203.4300,203.3600,203.3901,71162
2020-07-27 15:16:00,203.4000,203.4300,203.3600,203.3900,46975
2020-07-27 15:15:00,203.4035,203.4700,203.3750,203.4000,30587
2020-07-27 15:14:00,203.5000,203.5500,203.3600,203.4100,46334
2020-07-27 15:13:00,203.4850,203.4900,203.3500,203.4900,55501
2020-07-27 15:12:00,203.5626,203.6000,203.4500,203.4700,69817
2020-07-27 15:11:00,203.5400,203.6500,203.5300,203.5600,77695
2020-07-27 15:10:00,203.5100,203.5500,203.4800,203.5364,29564
2020-07-27 15:09:00,203.5000,203.5400,203.4500,203.5050,33065
2020-07-27 15:08:00,203.4400,203.5500,203.3709,203.5100,50769
2020-07-27 15:07:00,203.4700,203.5300,203.4450,203.4479,47217
2020-07-27 15:06:00,203.6100,203.6600,203.4700,203.4700,79048
2020-07-27 15:05:00,203.6980,203.7300,203.4700,203.6000,82924
2020-07-27 15:04:00,203.3400,203.7500,203.2900,203.7000,172269
2020-07-27 15:03:00,203.0800,203.4300,203.0500,203.3400,114459
2020-07-27 15:02:00,203.0200,203.1500,203.0200,203.0943,54938
2020-07-27 15:01:00,202.8700,203.0298,202.8600,203.0200,49576
2020-07-27 15:00:00,202.8550,202.9600,202.8550,202.9100,42117
2020-07-27 14:59:00,202.8000,202.8600,202.7500,202.8600,21967
2020-07-27 14:58:00,202.8404,202.8700,202.7000,202.7900,59790
2020-07-27 14:57:00,202.8200,202.8900,202.8000,202.8400,25744
2020-07-27 14:56:00,202.9300,202.9500,202.7900,202.8100,41559
2020-07-27 14:55:00,202.8700,202.9300,202.8550,202.9300,32169
2020-07-27 14:54:00,202.9800,202.9900,202.8200,202.8840,32269
2020-07-27 14:53:00,203.0800,203.0917,202.9000,202.9500,53180
2020-07-27 14:52:00,203.0500,203.1500,203.0400,203.0800,61878
2020-07-27 14:51:00,203.0200,203.0600,202.9800,203.0600,25143
2020-07-27 14:50:00,202.9530,203.0600,202.9101,203.0200,32943
2020-07-27 14:49:00,202.9100,203.0000,202.8600,202.9300,34881
2020-07-27 14:48:00,202.8000,202.9492,202.7500,202.9100,38227
2020-07-27 14:47:00,202.8900,202.9700,202.7700,202.7800,48113
2020-07-27 14:46:00,203.0600,203.0600,202.8800,202.8900,54432
2020-07-27 14:45:00,203.1000,203.1100,203.0500,203.0501,30480
2020-07-27 14:44:00,203.1600,203.1909,203.0500,203.1100,40041
2020-07-27 14:43:00,203.2100,203.2650,203.1200,203.1600,45351
2020-07-27 14:42:00,203.2300,203.2600,203.0900,203.1800,90182
2020-07-27 14:41:00,203.3600,203.3800,203.2100,203.2300,43407
2020-07-27 14:40:00,203.4500,203.4500,203.3600,203.3705,25722
2020-07-27 14:39:00,203.5100,203.5100,203.4301,203.4600,47578
2020-07-27 14:38:00,203.4400,203.5100,203.4190,203.5100,33533
2020-07-27 14:37:00,203.4348,203.5100,203.3726,203.4474,60997
2020-07-27 14:36:00,203.3700,203.4400,203.3500,203.4400,21916
2020-07-27 14:35:00,203.3100,203.4150,203.3100,203.3700,32964
2020-07-27 14:34:00,203.3200,203.3400,203.3000,203.3000,21407
2020-07-27 14:33:00,203.3650,203.3700,203.2600,203.3100,100528
2020-07-27 14:32:00,203.4000,203.4000,203.3260,203.3613,21747
2020-07-27 14:31:00,203.3800,203.4500,203.3600,203.3800,24668
2020-07-27 14:30:00,203.3100,203.3800,203.2800,203.3700,30290
2020-07-27 14:29:00,203.3200,203.3499,203.2300,203.3199,52339
2020-07-27 14:28:00,203.4200,203.4600,203.2900,203.3150,33749
2020-07-27 14:27:00,203.4382,203.4900,203.4000,203.4100,45591
2020-07-27 14:26:00,203.4050,203.4500,203.3000,203.4350,45090
2020-07-27 14:25:00,203.4000,203.4200,203.3500,203.4100,33825
2020-07-27 14:24:00,203.2900,203.4700,203.2300,203.3800,90343
2020-07-27 14:23:00,203.1800,203.3000,203.1000,203.2800,52046
2020-07-27 14:22:00,203.1900,203.2700,203.1400,203.1844,43796
2020-07-27 14:21:00,203.0700,203.2500,203.0700,203.1700,57020
2020-07-27 14:20:00,202.9700,203.0800,202.9700,203.0800,26025
2020-07-27 14:19:00,203.0000,203.0100,202.9200,202.9700,53223
2020-07-27 14:18:00,203.0100,203.0400,202.9301,202.9600,50810
2020-07-27 14:17:00,203.0600,203.1150,203.0202,203.0202,21324
2020-07-27 14:16:00,203.1300,203.1700,203.0200,203.0700,40137
2020-07-27 14:15:00,203.1500,203.1500,203.0400,203.1200,49167
2020-07-27 14:14:00,203.0700,203.1600,203.0601,203.1600,38590
2020-07-27 14:13:00,203.1130,203.1900,203.0600,203.0700,36696
2020-07-27 14:12:00,203.0800,203.1300,203.0600,203.1100,36221
2020-07-27 14:11:00,203.0800,203.1400,203.0500,203.0700,39199
2020-07-27 14:10:00,203.1500,203.1950,203.0400,203.0800,56400
2020-07-27 14:09:00,203.2100,203.2400,203.1100,203.1400,62489
2020-07-27 14:08:00,203.1200,203.2400,203.1200,203.2000,55684
2020-07-27 14:07:00,203.0300,203.2100,203.0100,203.1200,104437
2020-07-27 14:06:00,202.8306,203.0600,202.8306,203.0100,88471
2020-07-27 14:05:00,202.8300,202.8350,202.8000,202.8300,16090
2020-07-27 14:04:00,202.8500,202.8900,202.7926,202.8200,21695
2020-07-27 14:03:00,202.7800,202.9000,202.7600,202.8600,31562
2020-07-27 14:02:00,202.7900,202.9100,202.7100,202.8100,54717
2020-07-27 14:01:00,202.6500,202.8200,202.6350,202.7800,41231
2020-07-27 14:00:00,202.6300,202.6800,202.5500,202.6400,28529
2020-07-27 13:59:00,202.6802,202.7000,202.6450,202.6450,21278
2020-07-27 13:58:00,202.6800,202.7100,202.6200,202.6800,37930
2020-07-27 13:57:00,202.7200,202.7400,202.5800,202.6750,42688
2020-07-27 13:56:00,202.7400,202.7499,202.6800,202.7100,23279
2020-07-27 13:55:00,202.7600,202.7800,202.7300,202.7300,18894
2020-07-27 13:54:00,202.7600,202.8000,202.6575,202.7757,39699
2020-07-27 13:53:00,202.8000,202.8400,202.7200,202.7600,30375
2020-07-27 13:52:00,202.7800,202.8100,202.6750,202.8000,31705
2020-07-27 13:51:00,202.7504,202.8000,202.7400,202.7800,22938
2020-07-27 13:50:00,202.7899,202.8174,202.6700,202.7700,36713
2020-07-27 13:49:00,202.8200,202.8200,202.7022,202.7774,22305
2020-07-27 13:48:00,202.7900,202.9100,202.7900,202.8300,39998
2020-07-27 13:47:00,202.9400,202.9400,202.7450,202.7800,80090
2020-07-27 13:46:00,202.9700,203.0300,202.9211,202.9600,127576
2020-07-27 13:45:00,202.9200,202.9700,202.9150,202.9700,54028
2020-07-27 13:44:00,202.8975,202.9700,202.8900,202.9100,73780
2020-07-27 13:43:00,202.8700,202.9100,202.7700,202.8900,66052
2020-07-27 13:42:00,202.8600,202.9100,202.8302,202.8700,40511
2020-07-27 13:41:00,202.8300,202.8500,202.7300,202.8500,64491
2020-07-27 13:40:00,202.7350,202.8300,202.7250,202.8100,45338
2020-07-27 13:39:00,202.6500,202.7400,202.6500,202.7350,30259
2020-07-27 13:38:00,202.5600,202.6600,202.5200,202.6600,32751
2020-07-27 13:37:00,202.6800,202.6800,202.5500,202.5800,32825
2020-07-27 13:36:00,202.7200,202.7550,202.6700,202.6800,26950
2020-07-27 13:35:00,202.7700,202.7900,202.7050,202.7150,32914
2020-07-27 13:34:00,202.8400,202.8400,202.7600,202.7700,20519
2020-07-27 13:33:00,202.8100,202.8600,202.7926,202.8455,27898
2020-07-27 13:32:00,202.8000,202.8400,202.7802,202.8164,34588
2020-07-27 13:31:00,202.8400,202.8450,202.7900,202.8000,40375
2020-07-27 13:30:00,202.8400,202.9000,202.8300,202.8400,46474
2020-07-27 13:29:00,202.7900,202.8474,202.7700,202.8301,68496
2020-07-27 13:28:00,202.6700,202.7880,202.6700,202.7880,48946
2020-07-27 13:27:00,202.6200,202.6800,202.6100,202.6700,25869
2020-07-27 13:26:00,202.5700,202.6550,202.5700,202.6201,21761
2020-07-27 13:25:00,202.5699,202.6201,202.5500,202.5500,19519
2020-07-27 13:24:00,202.6500,202.6700,202.5100,202.5400,32031
2020-07-27 13:23:00,202.6881,202.7200,202.6600,202.6600,126264
2020-07-27 13:22:00,202.6400,202.7000,202.6000,202.7000,29689
2020-07-27 13:21:00,202.5800,202.6400,202.5700,202.6300,19676
2020-07-27 13:20:00,202.6200,202.6300,202.5301,202.5600,19216
2020-07-27 13:19:00,202.5100,202.6600,202.5100,202.6000,30197
2020-07-27 13:18:00,202.5515,202.5600,202.4700,202.5125,21781
2020-07-27 13:17:00,202.5600,202.5700,202.5300,202.5540,13823
2020-07-27 13:16:00,202.5850,202.6200,202.5200,202.5501,28704
2020-07-27 13:15:00,202.4800,202.6000,202.4750,202.5900,36336
2020-07-27 13:14:00,202.4700,202.4800,202.4100,202.4800,26411
2020-07-27 13:13:00,202.3300,202.4799,202.3100,202.4566,39646
2020-07-27 13:12:00,202.3800,202.3800,202.3100,202.3300,30454
2020-07-27 13:11:00,202.4000,202.4500,202.3650,202.3700,25720
2020-07-27 13:10:00,202.4000,202.4100,202.3000,202.3946,38212
2020-07-27 13:09:00,202.4500,202.4800,202.3600,202.3800,29129
2020-07-27 13:08:00,202.5621,202.5900,202.4200,202.4500,55693
2020-07-27 13:07:00,202.6300,202.6700,202.5400,202.5632,43497
2020-07-27 13:06:00,202.5150,202.6600,202.5000,202.6213,45218
2020-07-27 13:05:00,202.5200,202.5700,202.5100,202.5100,35803
2020-07-27 13:04:00,202.3700,202.5500,202.3700,202.5200,80963
2020-07-27 13:03:00,202.2700,202.3700,202.2600,202.3700,144055
2020-07-27 13:02:00,202.2400,202.2873,202.1700,202.2873,28199
2020-07-27 13:01:00,202.1850,202.3100,202.1850,202.2255,32895
2020-07-27 13:00:00,202.1200,202.2100,202.1200,202.1850,21388
2020-07-27 12:59:00,202.1310,202.1600,202.0801,202.1200,20035
2020-07-27 12:58:00,202.1400,202.2300,202.1000,202.1400,38053
2020-07-27 12:57:00,202.1100,202.1300,202.0674,202.1300,20364
2020-07-27 12:56:00,202.1300,202.1700,202.0950,202.1200,22750
2020-07-27 12:55:00,202.1487,202.1800,202.0600,202.1300,24327
2020-07-27 12:54:00,202.1200,202.1800,202.1100,202.1500,30966
2020-07-27 12:53:00,202.0500,202.1500,202.0200,202.1300,34806
2020-07-27 12:52:00,201.8600,202.0900,201.8600,202.0423,43290
2020-07-27 12:51:00,201.9550,201.9650,201.8300,201.8601,40669
2020-07-27 12:50:00,201.9200,202.0200,201.9100,201.9500,27296
2020-07-27 12:49:00,202.0200,202.0300,201.8700,201.9200,36359
2020-07-27 12:48:00,201.9500,202.0050,201.9400,202.0000,30217
2020-07-27 12:47:00,202.0789,202.0789,201.8700,201.9500,65010
2020-07-27 12:46:00,202.1000,202.1250,202.0202,202.0800,45832
2020-07-27 12:45:00,202.1600,202.1850,202.0820,202.0900,24712
2020-07-27 12:44:00,202.1818,202.2200,202.1200,202.1650,35237
2020-07-27 12:43:00,202.2080,202.2100,202.1550,202.1900,19888
2020-07-27 12:42:00,202.1650,202.2100,202.1400,202.2000,33490
2020-07-27 12:41:00,202.1000,202.1700,202.0400,202.1700,45713
2020-07-27 12:40:00,202.1100,202.1600,202.0900,202.0900,38341
2020-07-27 12:39:00,202.0751,202.1200,202.0700,202.1200,25467
2020-07-27 12:38:00,202.0650,202.1374,202.0101,202.0800,31801
2020-07-27 12:37:00,201.8900,202.1000,201.8900,202.0677,60562
2020-07-27 12:36:00,201.8500,201.9500,201.8468,201.8744,31946
2020-07-27 12:35:00,201.8200,201.9800,201.7800,201.8600,33020
2020-07-27 12:34:00,201.5700,201.8332,201.5500,201.8100,42323
2020-07-27 12:33:00,201.7500,201.7500,201.5800,201.5800,33120
2020-07-27 12:32:00,201.6800,201.8250,201.6800,201.7500,61167
2020-07-27 12:31:00,201.7187,201.7800,201.5700,201.6800,42973
2020-07-27 12:30:00,201.8800,201.8800,201.6700,201.7100,49397
2020-07-27 12:29:00,202.0000,202.0300,201.8802,201.8900,38298
2020-07-27 12:28:00,201.9300,202.0300,201.9100,202.0100,31187
2020-07-27 12:27:00,201.8950,202.0200,201.8700,201.9000,30919
2020-07-27 12:26:00,201.8401,201.9100,201.7700,201.8900,53689
2020-07-27 12:25:00,201.9400,201.9500,201.8400,201.8490,26701
2020-07-27 12:24:00,201.8700,202.0300,201.8500,201.9350,45418
2020-07-27 12:23:00,201.8500,201.8800,201.7500,201.8650,68008
2020-07-27 12:22:00,201.9200,201.9600,201.8250,201.8250,25756
2020-07-27 12:21:00,201.8700,202.0030,201.8600,201.9300,83428
2020-07-27 12:20:00,202.0800,202.0800,201.8150,201.8700,71159
2020-07-27 12:19:00,202.0600,202.0996,201.9800,202.0700,31141
2020-07-27 12:18:00,202.2000,202.2200,202.0500,202.0592,43878
2020-07-27 12:17:00,202.2300,202.2410,202.1200,202.1900,32805
2020-07-27 12:16:00,202.4100,202.4100,202.1800,202.2200,56056
2020-07-27 12:15:00,202.3400,202.4300,202.3211,202.4113,53984
2020-07-27 12:14:00,202.1550,202.3500,202.1100,202.3450,68840
2020-07-27 12:13:00,202.0400,202.1900,201.9600,202.1600,48475
2020-07-27 12:12:00,202.0646,202.0700,202.0000,202.0300,32378
2020-07-27 12:11:00,201.9500,202.0850,201.9100,202.0600,38356
2020-07-27 12:10:00,201.9100,201.9500,201.8100,201.9452,23026
2020-07-27 12:09:00,201.8900,201.9600,201.8500,201.8990,26098
2020-07-27 12:08:00,201.9600,201.9800,201.8800,201.8900,20981
2020-07-27 12:07:00,201.9200,202.0266,201.9100,201.9633,38287
2020-07-27 12:06:00,201.9700,201.9700,201.8400,201.9300,28804
2020-07-27 12:05:00,201.9300,202.0299,201.9100,201.9501,30502
2020-07-27 12:04:00,201.7100,201.9661,201.6800,201.9400,60903
2020-07-27 12:03:00,201.9900,201.9900,201.7200,201.7200,60494
2020-07-27 12:02:00,202.0313,202.0350,201.9500,202.0000,30358
2020-07-27 12:01:00,201.9600,202.0850,201.8500,202.0400,48764
2020-07-27 12:00:00,202.0440,202.0900,201.9500,201.9500,38043
2020-07-27 11:59:00,202.0900,202.1300,201.9700,202.0300,75370
2020-07-27 11:58:00,202.0600,202.1300,202.0500,202.0844,27692
2020-07-27 11:57:00,202.1400,202.2600,201.9700,202.0550,89462
2020-07-27 11:56:00,202.1600,202.2000,202.0501,202.1313,60530
2020-07-27 11:55:00,201.9200,202.1800,201.9200,202.1473,73379
2020-07-27 11:54:00,201.7921,201.9500,201.7300,201.9100,51552
2020-07-27 11:53:00,201.8600,201.8600,201.7200,201.7950,29491
2020-07-27 11:52:00,201.9003,201.9047,201.8000,201.8500,24305
2020-07-27 11:51:00,201.8391,201.9100,201.7900,201.9000,31166
2020-07-27 11:50:00,201.8000,201.8900,201.7630,201.8400,41567
2020-07-27 11:49:00,201.7900,201.8400,201.7600,201.7600,30223
2020-07-27 11:48:00,201.7428,201.8500,201.7000,201.7650,45421
